popularity,title,vote_average,vote_count,release_year,genero,director,Actor_principal,combined_features
0.004036362586732034,Starquest II,0.2,7.104795737122558e-05,0.8055555555555569,17,3000,45,17 3000 45
0.010012579592600095,Grey Gardens,0.67,0.002486678507992895,0.9259259259259239,6,6553,2502,6 6553 2502
0.0034439125085162572,Eyeball,0.6000000000000001,0.0007815275310834813,0.6111111111111119,11,9494,6385,11 9494 6385
0.029963004723605354,Thir13en Ghosts,0.54,0.03175843694493783,0.851851851851852,11,8873,9543,11 8873 9543
0.011575495378705924,My Bloody Valentine,0.6400000000000001,0.005399644760213144,0.666666666666666,17,3197,7529,17 3197 7529
0.025924077050228905,Fahrenheit 451,0.7000000000000001,0.014067495559502664,0.5277777777777769,6,2986,7368,6 2986 7368
0.0023608344007377993,Devilfish,0.36000000000000004,0.0010657193605683837,0.694444444444445,0,5503,6741,0 5503 6741
0.007829711242998314,Versus,0.6000000000000001,0.003552397868561279,0.8425925925925929,0,8330,9187,0 8330 9187
0.0008502497796437687,Macon County Line,0.76,0.0002841918294849023,0.601851851851851,6,7836,6529,6 7836 6529
0.0019708732814717887,Deadlier Than the Male,0.66,0.0005683836589698046,0.435185185185185,6,5075,4233,6 5075 4233
0.001639375752903892,Take Out,0.47000000000000003,0.00021314387211367674,0.8796296296296289,6,8496,1577,6 8496 1577
0.001106462864564553,The Haunted House,0.65,0.0011367673179396092,0.11111111111111201,3,1277,1362,3 1277 1362
0.002023160279428784,Palermo Shooting,0.51,0.000994671403197158,0.9166666666666649,6,9801,2291,6 9801 2291
0.0018035073234888453,Back Issues: The Hustler Magazine Story,0.75,0.0002841918294849023,0.9722222222222229,5,6490,5560,5 6490 5560
0.003606250217182998,The Call of the Wild,0.6000000000000001,0.0009236234458259325,0.24074074074073998,1,9735,1817,1 9735 1817
0.001759819311355707,Destroyer,0.7400000000000001,0.0002841918294849023,0.31481481481481394,1,9734,2605,1 9734 2605
0.02721106765510814,Daddy's Home,0.58,0.06181172291296625,0.981481481481482,3,8495,9943,3 8495 9943
0.0013538867055792462,The Challenge,0.66,0.00035523978685612787,0.6759259259259249,0,4670,8617,0 4670 8617
0.002627185523469089,So Proudly We Hail,0.5700000000000001,0.00035523978685612787,0.31481481481481394,18,6125,1829,18 6125 1829
0.0031033063742613755,They Came to Cordura,0.6200000000000001,0.0004262877442273535,0.462962962962964,0,8090,3176,0 8090 3176
0.0035599767336109206,The Temp,0.55,0.0005683836589698046,0.7777777777777759,6,9340,9404,6 9340 9404
0.027711612887207304,Resident Evil: Degeneration,0.63,0.017619893428063943,0.9166666666666649,2,5898,380,2 5898 380
0.0074669706193548815,The People vs. Fritz Bauer,0.65,0.002344582593250444,0.981481481481482,10,5537,1357,10 5537 1357
0.020347928624245577,Free Fall,0.73,0.011651865008880994,0.962962962962964,6,8814,3548,6 8814 3548
0.013115882569395717,Ariel,0.71,0.003126110124333925,0.731481481481481,6,130,9614,6 130 9614
0.08522759602702529,The Hangover Part III,0.6000000000000001,0.2125044404973357,0.962962962962964,3,9313,1200,3 9313 1200
0.022776240092327354,Max Steel,0.51,0.016625222024866784,0.990740740740741,0,8951,986,0 8951 986
0.001221898558494691,Backflash,0.48,0.000497335701598579,0.8611111111111109,4,7524,8185,4 7524 8185
7.059933837208309e-06,The Leopard Son,0.0,0.0,0.8055555555555569,5,3763,4636,5 3763 4636
0.0010487738960583948,"East Side, West Side",0.78,0.00014209591474245115,0.37037037037036996,4,6394,907,4 6394 907
0.0011603228891657385,Take a Girl Like You,0.5700000000000001,0.0004262877442273535,0.564814814814815,3,4874,7317,3 4874 7317
0.057039325489436535,"The Good, the Bad and the Ugly",0.81,0.16845470692717585,0.5277777777777769,19,8564,2657,19 8564 2657
0.002526345342418954,Girl Crazy,0.75,0.0002841918294849023,0.31481481481481394,3,7024,6808,3 7024 6808
0.002569860083798629,Joan Rivers: A Piece of Work,0.67,0.0009236234458259325,0.935185185185187,5,7930,4505,5 7930 4505
0.0004865918402467027,Jungle Woman,0.58,0.00014209591474245115,0.32407407407407496,6,7771,41,6 7771 41
0.0042200975347186686,The Pardon,0.5,0.00021314387211367674,0.962962962962964,4,9322,3989,4 9322 3989
0.050235033962902305,Jeepers Creepers 2,0.55,0.021598579040852574,0.8703703703703699,11,9560,7894,11 9560 7894
0.03015693886378607,Dragonball Evolution,0.29,0.03374777975133215,0.9259259259259239,0,4111,1663,0 4111 1663
0.00541205762498743,Paranormal Entity,0.51,0.002202486678507993,0.9259259259259239,11,8597,2980,11 8597 2980
0.027212644079218088,Control,0.75,0.014635879218472468,0.907407407407406,6,681,8490,6 681 8490
0.7265477321719037,Big Hero 6,0.78,0.44682060390763767,0.9722222222222229,1,1576,8607,1 1576 8607
0.016646511993821937,Brain Damage,0.68,0.0038365896980461812,0.731481481481481,3,2938,8057,3 2938 8057
0.016063768475265885,"Little Indian, Big City",0.6000000000000001,0.010301953818827708,0.787037037037039,1,3667,7476,1 3667 7476
0.022030846298255174,Hoosiers,0.71,0.010159857904085258,0.7129629629629629,6,2029,3215,6 2029 3215
1.6807263085981474e-05,Prisoner/Terrorist,0.0,0.0,0.907407407407406,6,6225,9515,6 6225 9515
0.0007764058614764335,The Myth Of Fingerprints,0.34,0.00035523978685612787,0.814814814814816,6,873,1125,6 873 1125
0.002467467260898829,The Rainbow,0.63,0.00021314387211367674,0.7407407407407399,0,5272,8506,0 5272 8506
0.020304559973893327,The Ex,0.5,0.004547069271758437,0.8981481481481469,3,4446,10152,3 4446 10152
0.004411041905035696,Holy Flying Circus,0.5900000000000001,0.0007815275310834813,0.9444444444444459,16,7116,8998,16 7116 8998
0.019354815409638085,Before the Fall,0.73,0.0052575488454706925,0.8796296296296289,6,2283,6543,6 2283 6543
0.00040011954187104065,The Blizzard,0.5,7.104795737122558e-05,0.5185185185185179,6,9625,9677,6 9625 9677
0.0020157741888791733,Spring on Zarechnaya Street,0.66,0.0005683836589698046,0.435185185185185,14,6143,7223,14 6143 7223
0.0026360834862793137,Go Fish,0.39,0.00035523978685612787,0.787037037037039,6,8239,3472,6 8239 3472
0.03460192145170613,Trust the Man,0.55,0.0020603907637655417,0.8888888888888878,3,873,2160,3 873 2160
0.01603737696128733,The Seventh Sign,0.5900000000000001,0.005612788632326821,0.731481481481481,11,1324,2271,11 1324 2271
0.1394707936108998,Fantastic Beasts and Where to Find Them,0.7200000000000001,0.3987211367673179,0.990740740740741,1,2221,2571,1 2221 2571
0.03614646374301329,Robin Hood: Prince of Thieves,0.66,0.06657193605683837,0.7592592592592579,1,5334,5305,1 5334 5305
0.003348525260001599,Hadewijch,0.68,0.0011367673179396092,0.9259259259259239,6,1234,4953,6 1234 4953
0.0053682812787446835,Caught,0.5900000000000001,0.0014209591474245115,0.37037037037036996,6,6354,4056,6 6354 4056
0.002261842441057944,Large,0.6000000000000001,0.00014209591474245115,0.851851851851852,3,5105,5998,3 5105 5998
0.0029970404404017982,The Good Guys and the Bad Guys,0.54,0.00035523978685612787,0.5555555555555559,6,1272,8178,6 1272 8178
0.004209769238825929,Adios Sabata,0.55,0.0006394316163410302,0.564814814814815,0,3271,10106,0 3271 10106
0.005157176346642289,Hooking Up,0.27999999999999997,0.0006394316163410302,0.9259259259259239,3,9596,1910,3 9596 1910
0.008127981556490227,Alone With Her,0.6200000000000001,0.0014209591474245115,0.8981481481481469,4,2707,1881,4 2707 1881
0.028779742145667322,Ponyo,0.75,0.06770870337477797,0.9166666666666649,2,3603,10123,2 3603 10123
0.009335471462721394,Somebody Up There Likes Me,0.68,0.0021314387211367673,0.435185185185185,6,8117,7544,6 8117 7544
0.018007594531868565,Two Brothers,0.6900000000000001,0.013143872113676732,0.8796296296296289,1,4280,6563,1 4280 6563
1.2067798358885425e-05,American Friends,0.6200000000000001,0.00021314387211367674,0.7592592592592579,3,9460,6719,3 9460 6719
0.008625295798657154,John Doe: Vigilante,0.67,0.0040497335701598575,0.9722222222222229,17,5253,4077,17 5253 4077
0.004181675594504526,Cemetery Without Crosses,0.65,0.0007104795737122557,0.5555555555555559,19,8046,8160,19 8046 8160
0.004965205941667498,In Their Sleep,0.51,0.0010657193605683837,0.935185185185187,11,1366,636,11 1366 636
0.007986341209198016,Irina Palm,0.6900000000000001,0.001989342806394316,0.907407407407406,6,8370,6218,6 8370 6218
0.028994686214071953,Operation: Endgame,0.51,0.004476021314387211,0.935185185185187,1,2886,10155,1 2886 10155
0.001083125672299017,Kiss through the Wall,0.4,0.00035523978685612787,0.9444444444444459,3,9522,693,3 9522 693
0.024117692073246263,Charade,0.77,0.024937833037300176,0.5,3,8783,1480,3 8783 1480
0.02084737307744038,Ghost Team One,0.49000000000000005,0.0015630550621669626,0.962962962962964,3,8477,1451,3 8477 1451
0.01787279668060529,To Live,0.77,0.004404973357015986,0.787037037037039,6,9979,3203,6 9979 3203
0.027774343694892685,Departures,0.77,0.014351687388987566,0.9166666666666649,6,9883,6425,6 9883 6425
0.020605470118276247,The Celebration,0.77,0.015133214920071048,0.824074074074075,6,9226,9650,6 9226 9650
0.039302906481670216,Casanova,0.6200000000000001,0.0155595026642984,0.8888888888888878,3,5541,3604,3 5541 3604
0.01264668575381047,Out to Sea,0.58,0.0014209591474245115,0.814814814814816,3,6153,3929,3 6153 3929
0.0024966582866588352,The Nasty Girl,0.5900000000000001,0.00035523978685612787,0.7499999999999989,3,6566,5697,3 6566 5697
0.0024560551734305026,We Are Not Angels,0.77,0.0012788632326820603,0.7685185185185169,3,8765,7202,3 8765 7202
0.000609583498014161,The Garden of Women,0.5,7.104795737122558e-05,0.41666666666666696,6,5242,6810,6 5242 6810
0.002759238222402973,Strike Up the Band,0.58,0.0004262877442273535,0.287037037037037,3,1276,6808,3 1276 6808
0.0013046336445407434,Operator 13,0.35000000000000003,0.00014209591474245115,0.23148148148148096,6,7827,6272,6 7827 6272
0.010148291362151243,Klimt,0.55,0.0014209591474245115,0.8981481481481469,6,7755,4673,6 7755 4673
0.007574048547529711,Female Trouble,0.6900000000000001,0.002699822380106572,0.601851851851851,3,4806,2380,3 4806 2380
0.022890775457832635,No Tears for the Dead,0.67,0.004547069271758437,0.9722222222222229,0,5613,4133,0 5613 4133
0.0006620131895328321,Die Beautiful,0.75,0.00014209591474245115,0.990740740740741,3,5091,7410,3 5091 7410
0.020242566416276614,Amores perros,0.76,0.038152753108348134,0.8425925925925929,6,233,3155,6 233 3155
0.009038502378613337,"Oh, God!",0.63,0.0025577264653641207,0.62962962962963,8,1321,4620,8 1321 4620
0.0011714258072504338,Habibie & Ainun,0.63,0.00021314387211367674,0.9537037037037049,6,2814,7961,6 2814 7961
0.00867969941777901,Born to Win,0.61,0.000497335701598579,0.574074074074074,3,3880,3270,3 3880 3270
0.0023311847171009763,Phoonk,0.35000000000000003,0.00035523978685612787,0.9166666666666649,9,7703,9089,9 7703 9089
0.01187270568288253,Moscow Does Not Believe in Tears,0.79,0.003339253996447602,0.6574074074074069,6,9632,9719,6 9632 9719
0.002893730301748367,Eight Miles High,0.6900000000000001,0.0005683836589698046,0.907407407407406,12,50,7049,12 50 7049
0.028372749530575555,Cleaner,0.5900000000000001,0.014280639431616341,0.907407407407406,4,7781,8516,4 7781 8516
0.003139829131118926,Ninja 1,0.65,0.0005683836589698046,0.4907407407407409,0,8441,7833,0 8441 7833
0.03465604308117039,Tinker Bell and the Lost Treasure,0.6400000000000001,0.016341030195381884,0.9259259259259239,2,5410,6056,2 5410 6056
0.005072514897513611,Alvarez Kelly,0.66,0.0007104795737122557,0.5277777777777769,0,2564,9978,0 2564 9978
0.02446761745606489,After the Thin Man,0.71,0.0021314387211367673,0.250000000000001,3,9657,9989,3 9657 9989
0.012449676907122214,The Terminal Man,0.61,0.0005683836589698046,0.601851851851851,15,6646,3270,15 6646 3270
0.005202671810556656,The Fabulous World of Jules Verne,0.6400000000000001,0.000994671403197158,0.45370370370370294,15,5167,5946,15 5167 5946
0.002386342573620263,Stormy Weather,0.6900000000000001,0.0005683836589698046,0.31481481481481394,12,519,5694,12 519 5694
0.05773598943219636,Independence Day: Resurgence,0.49000000000000005,0.1811722912966252,0.990740740740741,0,8185,5777,0 8185 5777
0.07916217855778095,Harry Potter and the Deathly Hallows: Part 1,0.75,0.4055417406749556,0.935185185185187,1,2221,2070,1 2221 2070
0.024293952596573676,The Beguiled,0.7000000000000001,0.006110124333925399,0.574074074074074,6,2416,1860,6 2416 1860
0.006702975700278507,"What Did You Do in the War, Daddy?",0.49000000000000005,0.000852575488454707,0.5277777777777769,3,1034,4024,3 1034 4024
0.011074501681127207,Car Wash,0.63,0.002486678507992895,0.6203703703703709,14,6541,8034,14 6541 8034
0.0010761642649686801,About Sarah,0.5,7.104795737122558e-05,0.824074074074075,6,9018,5232,6 9018 5232
0.005176107025824639,Sorceress,0.42000000000000004,0.0007104795737122557,0.796296296296298,8,4510,5564,8 4510 5564
0.018351914096192773,The Glenn Miller Story,0.66,0.0026287744227353462,0.41666666666666696,10,657,4069,10 657 4069
0.007429163620442247,Hansel & Gretel,0.5900000000000001,0.000852575488454707,0.8611111111111109,3,3095,3730,3 3095 3730
0.04898017658912621,How to Train Your Dragon,0.75,0.30685612788632327,0.935185185185187,8,1562,4202,8 1562 4202
0.001363396212225226,Vanessa: Her Love Story,0.0,0.0,0.24074074074073998,6,9765,8179,6 9765 8179
0.006166760475226094,Passage to Marseille,0.6400000000000001,0.000852575488454707,0.32407407407407496,1,6434,3758,1 6434 3758
0.0036931336089149175,S: The Last Policeman: Recovery of Our Future,0.6000000000000001,7.104795737122558e-05,0.981481481481482,6,8661,7359,6 8661 7359
0.003728586164059897,The Man Who Came to Dinner,0.6000000000000001,0.000994671403197158,0.30555555555555497,3,9767,1034,3 9767 1034
0.013659813439175897,The Pirate Bay: Away From Keyboard,0.7000000000000001,0.008738898756660746,0.962962962962964,5,8705,3399,5 8705 3399
0.0025753164137998588,The Broadway Melody,0.5,0.0014209591474245115,0.185185185185186,6,3573,1578,6 3573 1578
0.03436304903199474,L!fe Happens,0.53,0.004689165186500888,0.9444444444444459,3,5198,5479,3 5198 5479
0.0034008326427531197,The Pit and the Pendulum,0.22999999999999998,0.0004262877442273535,0.9259259259259239,8,2064,5903,8 2064 5903
0.00015347032304830304,Archie To Riverdale and Back Again,0.55,7.104795737122558e-05,0.7499999999999989,16,2328,1767,16 2328 1767
0.04138396976994767,Rich and Famous,0.49000000000000005,0.000497335701598579,0.666666666666666,6,3177,3970,6 3177 3970
1.271671431793585e-05,Of Parents and Children,0.0,0.0,0.9166666666666649,6,9639,2199,6 9639 2199
0.006090721794181552,Rise of the Zombies,0.34,0.0019182948490230906,0.9537037037037049,0,6900,2106,0 6900 2106
0.006700298497264204,A Dog's Life,0.71,0.0032682060390763763,0.083333333333333,3,1477,1590,3 1477 1590
0.02436369237610995,Onegin,0.58,0.001847246891651865,0.8333333333333339,6,6154,7840,6 6154 7840
0.009685189600129014,Dirty Deeds,0.58,0.0022735346358792184,0.8888888888888878,3,2120,6872,3 2120 6872
0.022366060654358155,After Hours,0.7400000000000001,0.01783303730017762,0.7037037037037039,3,6185,3452,3 6185 3452
0.0017358196132681038,Mother,0.65,0.0002841918294849023,0.7592592592592579,6,3627,1832,6 3627 1832
0.02691799546422014,Buying the Cow,0.5599999999999999,0.0019182948490230906,0.8611111111111109,3,9666,4391,3 9666 4391
0.029309998215786885,Broadcast News,0.68,0.007175843694493783,0.722222222222222,3,4063,9980,3 4063 9980
0.02605372094594307,National Lampoon’s Van Wilder,0.5900000000000001,0.06159857904085257,0.8611111111111109,3,9666,8422,3 9666 8422
0.0036894677433661456,The Good Earth,0.5700000000000001,0.0009236234458259325,0.25925925925925997,6,8677,7542,6 8677 7542
0.02311415883117067,Fame,0.55,0.009875666074600355,0.9259259259259239,12,5339,5183,12 5339 5183
0.026276615084212505,Killing Me Softly,0.5599999999999999,0.005683836589698046,0.8611111111111109,6,1494,3605,6 1494 3605
0.03883630532992117,Highlander: Endgame,0.44000000000000006,0.0076021314387211365,0.8425925925925929,0,2449,1757,0 2449 1757
0.009057993639645129,Germany Year Zero,0.75,0.0037655417406749557,0.36111111111111094,18,8131,2587,18 8131 2587
0.0013124206360493483,Ernest Rides Again,0.45,0.0002841918294849023,0.7777777777777759,3,4769,4462,3 4769 4462
0.004492618455259568,The Killers,0.63,0.0011367673179396092,0.435185185185185,4,486,10107,4 486 10107
0.0023284395647715905,Planta 4ª,0.71,0.0007104795737122557,0.8703703703703699,7,699,3397,7 699 3397
0.006884532872716705,The Beast,0.48,0.000852575488454707,0.8055555555555569,0,4321,9988,0 4321 9988
0.007740843731265949,From Beijing with Love,0.73,0.001705150976909414,0.787037037037039,0,8826,8993,0 8826 8993
0.023815997114274127,Ice Age: A Mammoth Christmas,0.6000000000000001,0.012149200710479573,0.9444444444444459,2,5169,1093,2 5169 1093
0.04528455943274499,Stargate,0.68,0.0669271758436945,0.787037037037039,0,8185,5497,0 8185 5497
0.01971379164122588,Dolores Claiborne,0.71,0.01300177619893428,0.796296296296298,4,9122,5152,4 9122 5152
0.0014944126841040823,Raincoat,0.65,0.0002841918294849023,0.8796296296296289,6,7949,135,6 7949 135
0.0057633589814365055,Dodes'ka-den,0.67,0.0015630550621669626,0.564814814814815,6,135,10082,6 135 10082
0.02136224202515921,Magnificent Presence,0.66,0.004476021314387211,0.9537037037037049,6,2857,2666,6 2857 2666
0.018250866669731636,Happy Together,0.52,0.0009236234458259325,0.7407407407407399,3,6376,7461,3 6376 7461
0.00444609355922168,Taras Bulba,0.65,0.0010657193605683837,0.4907407407407409,0,3897,9529,0 3897 9529
0.009910343053124987,"What's Up, Tiger Lily?",0.5599999999999999,0.0034813499111900534,0.5277777777777769,0,9823,9244,0 9823 9244
0.012128633380679961,Casper's Haunted Christmas,0.5,0.002984014209591474,0.8425925925925929,2,7117,1231,2 7117 1231
0.0006941294333071968,Guadalcanal Diary,0.6000000000000001,0.00035523978685612787,0.31481481481481394,0,5705,7776,0 5705 7776
0.0009879932337159229,Spring Fever,0.0,0.0,0.16666666666666596,3,2580,9975,3 2580 9975
0.003715964578783079,Carmen,0.55,0.0010657193605683837,0.685185185185186,6,1351,5593,6 1351 5593
0.006743388555424605,Senso,0.71,0.0021314387211367673,0.41666666666666696,14,5807,347,14 5807 347
0.0012466898661030205,The Loves of Carmen,0.8,0.00014209591474245115,0.36111111111111094,6,1471,8095,6 1471 8095
0.0045474535525322065,The Trip,0.58,0.0012788632326820603,0.537037037037038,6,8168,7639,6 8168 7639
0.002816322442004886,Die Nibelungen: Kriemhild's Revenge,0.75,0.000994671403197158,0.138888888888889,1,3026,6172,1 3026 6172
0.0017854769727313556,Satan Met a Lady,0.6200000000000001,0.0007104795737122557,0.250000000000001,3,9753,1034,3 9753 1034
0.0194003074760867,Umberto D.,0.8,0.006536412078152753,0.39814814814814903,6,9618,1438,6 9618 1438
0.0019297265737227849,Lone Hero,0.0,0.0,0.8611111111111109,6,5273,8654,6 5273 8654
8.549722570420936e-05,Twilight of Honor,0.0,0.0,0.5,6,1086,7995,6 1086 7995
0.0012477362855553115,The Little Chaos,0.58,0.0004262877442273535,0.5277777777777769,3,7671,1737,3 7671 1737
0.008324440013726304,Gigantic,0.58,0.0036234458259325046,0.9166666666666649,3,6253,10213,3 6253 10213
0.0007724308265440303,Retrieval,0.43,0.00021314387211367674,0.8981481481481469,6,9062,697,6 9062 697
0.0021477079765116615,Such a Pretty Little Beach,0.54,0.00035523978685612787,0.37037037037036996,6,9938,6040,6 9938 6040
0.04176727185633547,"Sex, Lies, and Videotape",0.67,0.013357015985790407,0.7407407407407399,6,8946,457,6 8946 457
0.003278190923958343,Lilian's Story,0.6000000000000001,0.00014209591474245115,0.8055555555555569,6,4432,8398,6 4432 8398
0.005517586308778349,Where Danger Lives,0.54,0.000852575488454707,0.37962962962962893,6,4661,8178,6 4661 8178
0.03332081865497891,The Last Castle,0.7000000000000001,0.020603907637655416,0.851851851851852,0,8150,8191,0 8150 8191
0.033342130957654946,Lymelife,0.6400000000000001,0.0030550621669626996,0.9166666666666649,3,2304,206,3 2304 206
0.007346999308642898,Pokémon the Movie: Kyurem vs. the Sword of Justice,0.55,0.001989342806394316,0.9537037037037049,2,5468,4168,2 5468 4168
0.015335555665512646,Freeloaders,0.43,0.000994671403197158,0.9537037037037049,3,1895,1858,3 1895 1858
0.0033803832963786454,The Toll of the Sea,0.5,0.00014209591474245115,0.120370370370371,7,1505,611,7 1505 611
0.0029848877053990585,Teenage Dirtbag,0.65,0.0005683836589698046,0.9259259259259239,6,7767,8627,6 7767 8627
0.005340269173601381,The Devil's Nightmare,0.63,0.0005683836589698046,0.574074074074074,11,4247,2819,11 4247 2819
0.02111931982626882,Cloud 9,0.61,0.0063943161634103015,0.9722222222222229,0,7260,2491,0 7260 2491
0.006470786095705604,El cantante,0.6000000000000001,0.0007815275310834813,0.8981481481481469,10,5647,6126,10 5647 6126
0.001988533308462072,Pan Tadeusz,0.53,0.0004262877442273535,0.8333333333333339,18,556,510,18 556 510
0.0030215871304758264,Kings and Queen,0.76,0.0014209591474245115,0.8796296296296289,14,750,2766,14 750 2766
0.008395263584838164,Article 99,0.55,0.000852575488454707,0.7685185185185169,3,3729,7886,3 3729 7886
0.00034693221548918497,The Remains of Nothing,0.65,0.00014209591474245115,0.8796296296296289,10,688,6212,10 688 6212
0.00950023835940238,Glassland,0.42000000000000004,0.002202486678507993,0.981481481481482,6,3239,3939,6 3239 3939
0.005930680772364643,Year of the Gun,0.42000000000000004,0.0006394316163410302,0.7592592592592579,0,4670,490,0 4670 490
0.005222241213300795,Corto Maltese in Siberia,0.6400000000000001,0.0009236234458259325,0.8611111111111109,6,7175,7988,6 7175 7988
0.0004955441625089953,On Our Own,0.9500000000000001,7.104795737122558e-05,0.824074074074075,3,5767,7611,3 5767 7611
0.001504754569859839,Modest Reception,0.63,0.0002841918294849023,0.9537037037037049,6,5916,6108,6 5916 6108
0.05427615979662172,The Cement Garden,0.7200000000000001,0.0016341030195381882,0.7777777777777759,6,495,491,6 495 491
0.01789074549218468,Mischief Night,0.44000000000000006,0.0022735346358792184,0.962962962962964,11,7891,377,11 7891 377
0.016065586119444378,Simon of the Desert,0.78,0.0024156305506216696,0.5185185185185179,3,5833,1841,3 5833 1841
0.042033572017080446,Turner & Hooch,0.5900000000000001,0.023801065719360567,0.7407407407407399,0,8177,9463,0 8177 9463
0.023404322791373087,Careful What You Wish For,0.58,0.008241563055062167,0.981481481481482,6,2617,7145,6 2617 7145
0.004805052803480701,Season's Beatings,0.58,0.000852575488454707,0.8333333333333339,6,1969,8444,6 1969 8444
0.0029682740978610655,The April Fools,0.6000000000000001,0.00021314387211367674,0.5555555555555559,6,8982,3929,6 8982 3929
0.02447298545195651,Knockin' on Heaven's Door,0.76,0.009591474245115453,0.814814814814816,3,9210,9370,3 9210 9370
0.01869889727366827,The Bride,0.54,0.001492007104795737,0.7037037037037039,6,2888,9074,6 2888 9074
0.02162408471083469,You Will Meet a Tall Dark Stranger,0.58,0.018046181172291297,0.935185185185187,3,9823,3210,3 9823 3210
0.028905662418914894,Under the Tuscan Sun,0.6400000000000001,0.012646536412078153,0.8703703703703699,14,812,2343,14 812 2343
0.022799023497674955,The Extraordinary Adventures of Adèle Blanc-Sec,0.5900000000000001,0.023090586145648313,0.935185185185187,8,5796,5937,8 5796 5937
0.009119912453015255,Wicked City,0.71,0.002202486678507993,0.722222222222222,2,9894,10129,2 9894 10129
0.0036094913995124963,Challenge of the Masters,0.55,0.0002841918294849023,0.6203703703703709,0,5748,3391,0 5748 3391
0.005234105163714429,Castaway,0.6200000000000001,0.001492007104795737,0.7129629629629629,1,6932,7317,1 6932 7317
0.004941223230908664,Les Biches,0.54,0.0007104795737122557,0.546296296296297,6,1693,4268,6 1693 4268
0.0071363700217460906,About Adam,0.54,0.0026287744227353462,0.8425925925925929,3,3242,5114,3 3242 5114
0.001062407926129962,Who Saw Him Die?,0.73,0.000497335701598579,0.546296296296297,6,4149,7608,6 4149 7608
0.011316170215154301,Red: Werewolf Hunter,0.43,0.0012788632326820603,0.935185185185187,8,8617,2952,8 8617 2952
0.015364722909012377,Ghost in the Shell Arise - Border 3: Ghost Tears,0.67,0.0032682060390763763,0.9722222222222229,0,5222,6020,0 5222 6020
0.027807625269420735,Judge Dredd,0.54,0.045683836589698046,0.796296296296298,15,1972,9151,15 1972 9151
1.689559719559043e-05,Magnum Cop,0.45,0.00014209591474245115,0.638888888888889,17,8807,6528,17 8807 6528
0.0048787642204836225,The Tamarind Seed,0.68,0.00035523978685612787,0.601851851851851,6,1034,4944,6 1034 4944
0.01923185772652817,Love the Coopers,0.54,0.012007104795737123,0.981481481481482,3,4457,9042,3 4457 9042
0.001258220864872744,Texasville,0.52,0.0006394316163410302,0.7499999999999989,6,7382,4294,6 7382 4294
0.010767302827633284,The Forsaken,0.49000000000000005,0.003339253996447602,0.851851851851852,0,3912,5290,0 3912 5290
0.02134244159474379,Knights of Badassdom,0.55,0.011509769094138544,0.962962962962964,1,4569,7632,1 4569 7632
0.02495811638192891,Submarine,0.7400000000000001,0.03211367673179396,0.9444444444444459,6,7823,1939,6 7823 1939
0.004029808875292201,Guidance,0.53,0.0005683836589698046,0.9722222222222229,3,7185,7439,3 7185 7439
0.005650675234767261,Savannah,0.5900000000000001,0.000497335701598579,0.962962962962964,14,634,4447,14 634 4447
0.0013155734842692373,Dead End,0.42000000000000004,0.0005683836589698046,0.9537037037037049,11,6873,4085,11 6873 4085
0.0019244299246120016,Totò Sceicco,0.65,0.0005683836589698046,0.37962962962962893,3,6048,9557,3 6048 9557
0.0018904654594673568,Ringmaster,0.38,0.0009236234458259325,0.824074074074075,3,6839,4393,3 6839 4393
0.012047906196894635,Black Bread,0.6900000000000001,0.002344582593250444,0.935185185185187,6,120,3028,6 120 3028
0.005421686042934807,My Dear Enemy,0.6200000000000001,0.0006394316163410302,0.9166666666666649,3,5628,4369,3 5628 4369
0.003802555788460138,Edge of Doom,0.51,0.0002841918294849023,0.37962962962962893,4,6119,2028,4 6119 2028
0.04405836987500275,Death Wish,0.7000000000000001,0.01172291296625222,0.601851851851851,0,6570,1566,0 6570 1566
0.00375239900153102,Peacetime,0.55,0.00014209591474245115,0.9259259259259239,6,1919,2026,6 1919 2026
0.0014550428509445205,What Did the Lady Forget?,0.68,0.0002841918294849023,0.25925925925925997,6,9866,9096,6 9866 9096
0.030644733406909756,The Out-of-Towners,0.51,0.0032682060390763763,0.8333333333333339,3,8389,9042,3 8389 9042
0.0014189006102514395,Savages,0.0,0.0,0.5833333333333329,8,4057,5763,8 4057 5763
0.01887087359267965,"Elvira, Mistress of the Dark",0.61,0.00625222024866785,0.731481481481481,8,4096,1487,8 4096 1487
0.00042493802920540375,Plain Dirty,0.4,7.104795737122558e-05,0.8703703703703699,14,9976,2411,14 9976 2411
0.040122945995827726,Baahubali: The Beginning,0.75,0.00980461811722913,0.981481481481482,0,8342,7769,0 8342 7769
0.0010894653433963367,Poliisin poika,0.58,0.0002841918294849023,0.824074074074075,3,9108,5029,3 9108 5029
0.002148241378635069,Nobody Will Speak of Us When We're Dead,0.7400000000000001,0.0005683836589698046,0.796296296296298,6,121,9760,6 121 9760
0.010036888460071329,Body Bags,0.5700000000000001,0.00369449378330373,0.7777777777777759,16,9296,4608,16 9296 4608
0.04922285756794806,Silver Linings Playbook,0.7000000000000001,0.34387211367673176,0.9537037037037049,6,2165,1200,6 2165 1200
0.06500457862869828,Jason Bourne,0.5900000000000001,0.16952042628774422,0.990740740740741,0,7253,6466,0 7253 6466
0.03112976241290953,Varsity Blues,0.6000000000000001,0.008952042628774422,0.8333333333333339,3,1190,4070,3 1190 4070
0.00788743078869626,May Fools,0.6400000000000001,0.0012078152753108348,0.7499999999999989,3,5785,6767,3 5785 6767
